"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"266",NA,NA,NA,NA,NA,NA,NA,1.07110911051051e-13,1.38640925338089e-13,2.25868112830258e-11,1.07646103245506e-13,2.43928369253319e-12,8.87371013674534e-13,7.0999949029643e+29,3.55236304448958e-10,2.38114141929919e-11,NA,2.14814566797306e-09,8.607460789747e-10,1.32422753411775e-11,4.64256979662432e+31,1.6484175622425e-09,9.1526021686152e-12,1.02080497885046e-11,3.75153064799918e+32,6.80078890354224e-10,NA,NA,NA,NA
"267",NA,NA,NA,NA,NA,NA,NA,1.0628028557536e-13,1.39655285537074e-13,2.26366784713973e-11,9.90967190682275e-14,2.71136412667761e-12,9.3371256921598e-13,5.23488855429809e+29,3.1916212195722e-10,2.45299216277658e-11,NA,2.2651948637036e-09,1.24187736043674e-09,1.22036297737333e-11,3.74039305679867e+31,1.33849288275091e-09,9.05374526895482e-12,1.02149692367915e-11,3.89285823060119e+32,5.4413004372028e-10,NA,NA,NA,NA
"268",NA,NA,NA,NA,NA,NA,NA,1.04220026832369e-13,1.42723657137228e-13,2.38097101453484e-11,1.00267166434229e-13,2.42955990673303e-12,8.99590118629302e-13,6.33687833009775e+29,3.38457113270362e-10,2.6557741380455e-11,NA,1.86918616385845e-09,1.09409674159555e-09,1.27567397261483e-11,5.36002409194584e+31,1.46568626961957e-09,8.53562753337415e-12,1.08156555812779e-11,1.42657379650074e+33,6.08325735359693e-10,NA,NA,NA,NA
"269",NA,NA,NA,NA,NA,NA,NA,1.02760234744899e-13,1.30185838457635e-13,2.2623234236975e-11,9.8371648826948e-14,2.72831568749921e-12,8.28390071972682e-13,1.21406581357147e+30,3.36146470491853e-10,2.30589668085296e-11,NA,1.75788090362378e-09,8.98777257805314e-10,1.34014699460094e-11,8.53799113477037e+31,1.85937937008948e-09,8.05516941576927e-12,1.26019268898598e-11,8.97189546742571e+32,6.61270445662497e-10,NA,NA,NA,NA
"270",NA,NA,NA,NA,NA,NA,NA,9.67817433767292e-14,1.32946595820607e-13,2.31137105916e-11,1.07729481888916e-13,2.43333222230408e-12,8.95128747361292e-13,7.12610209892243e+29,3.23337812570708e-10,2.51420187201588e-11,NA,1.88672013528203e-09,1.12039130401981e-09,1.32730883496387e-11,3.71948535438205e+31,1.56105175984463e-09,8.4348716667854e-12,1.10111915286541e-11,1.59157257515868e+33,6.93937182305913e-10,NA,NA,NA,NA
"271",NA,NA,NA,NA,NA,NA,NA,1.09400017787276e-13,1.34199176384266e-13,2.3862901123096e-11,1.06584851983067e-13,2.58991950727341e-12,9.03973287255247e-13,8.87086358881138e+29,3.40486548377811e-10,2.87454521982431e-11,NA,2.10998082930483e-09,1.18885769370438e-09,1.2493491756036e-11,4.1377243208937e+31,1.67607712675878e-09,9.01806256382163e-12,1.17038413978331e-11,3.13930911026924e+32,7.31016714263845e-10,NA,NA,NA,NA
"272",NA,NA,NA,NA,NA,NA,NA,1.08391777632083e-13,1.36242211592678e-13,2.36814474981977e-11,1.06369456383155e-13,2.59045359842265e-12,8.89629591222349e-13,6.4011629429183e+29,3.50936603656038e-10,2.28302360648788e-11,NA,2.27307968688683e-09,9.93789078265659e-10,1.20697299637484e-11,5.67356289831771e+31,1.45540635202713e-09,8.21806205614208e-12,1.19394355051631e-11,5.94028695148945e+32,5.9108602206141e-10,NA,NA,NA,NA
"273",NA,NA,NA,NA,NA,NA,NA,9.91754806556078e-14,1.33807160572903e-13,2.32147768741225e-11,1.1078337139805e-13,2.59820472908661e-12,9.07620178175937e-13,6.25760745899086e+29,3.25220278954023e-10,2.63487719973291e-11,NA,2.10189999280836e-09,7.78426627882824e-10,1.25396645378033e-11,3.48745272091324e+31,1.49883872471687e-09,9.49451883872739e-12,1.21351303144227e-11,7.15376297968804e+32,7.89681213892176e-10,NA,NA,NA,NA
"274",NA,NA,NA,NA,NA,NA,NA,1.03392228526175e-13,1.43816261545096e-13,2.54182812209991e-11,1.04650424583774e-13,2.71191409284326e-12,8.63169031964626e-13,8.90220929553659e+29,3.30153518397182e-10,2.36778250903113e-11,NA,1.67896748030143e-09,1.24037328602872e-09,1.6798738734662e-11,2.89138682905829e+31,1.5370542450526e-09,9.49032000256664e-12,1.13653367902882e-11,3.35428629541227e+32,8.97462637621297e-10,NA,NA,NA,NA
"275",NA,NA,NA,NA,NA,NA,NA,1.10951942142885e-13,1.42625906398876e-13,2.17798573762718e-11,1.01010033478248e-13,2.83562863389288e-12,8.51168285703445e-13,6.52978163680848e+29,3.49195068897424e-10,2.87858644695055e-11,NA,1.8726662870203e-09,9.38801000855783e-10,1.26338108674317e-11,2.83115426555968e+31,1.51807462764914e-09,9.83601825259273e-12,1.12323711887872e-11,3.58127317625396e+32,5.65852218760691e-10,NA,NA,NA,NA
"276",NA,NA,NA,NA,NA,NA,NA,1.15619816559573e-13,1.38273397812089e-13,2.49175239965705e-11,9.94762829078985e-14,2.78317106457013e-12,9.03154981097576e-13,7.30229991690765e+29,3.2827834871299e-10,2.46919510520006e-11,NA,1.70272551059985e-09,9.42279769293936e-10,1.78631583582812e-11,3.10394901741249e+31,1.48686527893005e-09,9.35245307214193e-12,1.31483736496303e-11,7.71268322904987e+32,7.78638674605575e-10,NA,NA,NA,NA
"277",NA,NA,NA,NA,NA,NA,NA,1.13459755609113e-13,1.34048547649771e-13,2.35610352142987e-11,1.05270202062806e-13,2.6566045399168e-12,8.46262355912898e-13,8.65090104492406e+29,3.3214889594895e-10,2.32109811197962e-11,NA,1.95720124561874e-09,9.41082978538104e-10,1.27186905182311e-11,3.74150573127707e+31,1.74179010114813e-09,7.41116860646924e-12,1.34237467441956e-11,7.62393823011137e+32,7.22839785995739e-10,NA,NA,NA,NA
"278",NA,NA,NA,NA,NA,NA,NA,1.13980596302559e-13,1.36076082163925e-13,2.38975326241232e-11,1.05076614763625e-13,2.40136247400846e-12,9.28445997477038e-13,5.14025952280285e+29,3.23943354438334e-10,2.64802665140872e-11,NA,1.90708080582699e-09,9.80942651013113e-10,1.21521965603282e-11,6.93199475029479e+31,1.66890604676519e-09,8.87144045700628e-12,1.04161892843631e-11,3.7713010573814e+32,9.44300938633797e-10,NA,NA,NA,NA
"279",NA,NA,NA,NA,NA,NA,NA,1.06020473160316e-13,1.45427276586025e-13,2.4005642004083e-11,1.03441774233794e-13,2.57100465884827e-12,8.271794694547e-13,7.70451378739175e+29,3.50166456281856e-10,2.54630557957337e-11,NA,1.77158235853031e-09,1.07330828493916e-09,1.27836412269655e-11,2.32545706658308e+31,1.27452782255115e-09,9.49935592172337e-12,1.33646145793771e-11,4.09966150025858e+32,6.21188834684069e-10,NA,NA,NA,NA
"280",NA,NA,NA,NA,NA,NA,NA,1.11958221566117e-13,1.44723801878327e-13,2.47282631117614e-11,1.03477950929313e-13,2.6393539959577e-12,8.86145528641954e-13,6.7071930425398e+29,3.27516342762003e-10,2.36757894694785e-11,NA,1.85000504408386e-09,1.1969544608069e-09,1.27656322457297e-11,4.57096423431221e+31,1.70418127919114e-09,8.48929116003042e-12,1.18933248429555e-11,4.07076827879214e+32,6.86943890250343e-10,NA,NA,NA,NA
"281",NA,NA,NA,NA,NA,NA,NA,1.04781713091509e-13,1.34652541561188e-13,2.35407959830951e-11,9.55411713002028e-14,2.40252785135684e-12,8.63576007674703e-13,7.26033182945415e+29,3.11019168994164e-10,2.70989354816497e-11,NA,1.4700115637011e-09,1.17940853370196e-09,1.32593386845589e-11,4.86870753759942e+31,1.77588199677342e-09,8.13368213129959e-12,1.17715374154383e-11,6.86286582310534e+32,7.9697279804228e-10,NA,NA,NA,NA
"282",NA,NA,NA,NA,NA,NA,NA,1.11243164771195e-13,1.49852117367632e-13,2.44615873630061e-11,9.48434472824554e-14,2.4420420476669e-12,8.5735569749996e-13,5.45250466569765e+29,3.31411625268044e-10,2.64372913476791e-11,NA,2.24791440695322e-09,1.0482170097873e-09,1.45435602385248e-11,6.7237579084471e+31,1.86444718664969e-09,1.04817748683583e-11,1.10733919255122e-11,9.66671240848507e+32,7.44133467372803e-10,NA,NA,NA,NA
"283",NA,NA,NA,NA,NA,NA,NA,1.08133586977159e-13,1.41106310375168e-13,2.62285697790284e-11,9.75999779498591e-14,2.51628033810176e-12,8.2618150956385e-13,7.5562129776946e+29,3.02995527541554e-10,2.60996480467915e-11,NA,2.2423975651785e-09,1.02948100150251e-09,1.3311878981206e-11,2.42805789641553e+31,1.64760745006138e-09,7.89156003956178e-12,1.17510363089157e-11,7.39324817973864e+32,8.82280445136596e-10,NA,NA,NA,NA
"284",NA,NA,NA,NA,NA,NA,NA,1.14988709579819e-13,1.45777607952362e-13,2.69089530207965e-11,1.06879666726628e-13,2.54710168768766e-12,8.86162802845665e-13,9.33912291138171e+29,3.21790733352718e-10,2.41124971091853e-11,NA,2.15423389446793e-09,9.72773967284028e-10,1.32777387098146e-11,2.41796839466703e+31,1.97736741367353e-09,8.1938545153559e-12,1.04580160874166e-11,9.74518261623731e+32,8.96612604608164e-10,NA,NA,NA,NA
"285",NA,NA,NA,NA,NA,NA,NA,1.1820583129858e-13,1.46384555490071e-13,2.4852789690309e-11,9.92780478495014e-14,2.54648282021859e-12,8.61195873396316e-13,7.40748358349447e+29,3.2874843534916e-10,2.34542619552673e-11,NA,2.23239062274317e-09,1.03955262846265e-09,1.19439167918398e-11,4.2130980811487e+31,1.82358946687769e-09,8.76245994714625e-12,1.01787922285879e-11,7.02418058692604e+32,9.5344096241361e-10,NA,NA,NA,NA
"286",NA,NA,NA,NA,NA,NA,NA,1.18767156413486e-13,1.60368965818906e-13,2.69950994488114e-11,1.02835332659113e-13,2.64102677826503e-12,8.31810779378457e-13,6.34229981321743e+29,3.49301954394223e-10,2.49091462345385e-11,NA,1.90386744883238e-09,1.23861819907748e-09,1.39213403971651e-11,2.70930067625189e+31,1.50315020893371e-09,7.95642120454648e-12,1.2092151731054e-11,5.24363272822802e+32,8.54062224169798e-10,NA,NA,NA,NA
"287",NA,NA,NA,NA,NA,NA,NA,1.2456176799829e-13,1.39857214149232e-13,2.69263451225369e-11,1.00830075646117e-13,2.86115376135098e-12,7.42405303381338e-13,6.94779095847397e+29,3.14039540985194e-10,2.44440329736295e-11,NA,2.36013910320169e-09,9.34399968677416e-10,1.21635744219306e-11,2.596659297781e+31,1.6460420297117e-09,7.83094477775715e-12,1.40727711035197e-11,9.72310471487544e+32,7.77592868814337e-10,NA,NA,NA,NA
"288",NA,NA,NA,NA,NA,NA,NA,1.1729689822203e-13,1.4052252856463e-13,2.78221087729142e-11,9.42666433798331e-14,2.64633781378945e-12,8.46280519901709e-13,8.69256771089794e+29,3.11832779761888e-10,2.83292491707206e-11,NA,1.98343117580254e-09,9.56445610656641e-10,1.39339832168201e-11,3.85763956755361e+31,1.34280480459146e-09,8.60819443467191e-12,1.22402007483231e-11,6.16376152464807e+32,8.67405744681337e-10,NA,NA,NA,NA
"289",NA,NA,NA,NA,NA,NA,NA,1.28627490156563e-13,1.40936290093911e-13,2.70966072851724e-11,9.50893782817546e-14,2.73782459865077e-12,8.46742695786104e-13,7.56448079931035e+29,2.95867881398509e-10,2.31630130128247e-11,NA,2.55445355673716e-09,1.11456620832191e-09,1.40545792272645e-11,4.25349171814953e+31,1.65433007974884e-09,8.56916276912588e-12,1.12447380623884e-11,1.15761404123585e+33,8.41436722411126e-10,NA,NA,NA,NA
"290",NA,NA,NA,NA,NA,NA,NA,1.1551744499848e-13,1.51596187382086e-13,2.70438619430885e-11,9.60381620376334e-14,2.67716775313258e-12,8.59153981703521e-13,9.21813890402909e+29,3.27675054651141e-10,2.54407339457105e-11,NA,2.35316650316758e-09,9.51608746948699e-10,1.55003904209906e-11,2.23570623052024e+31,1.89079308689717e-09,9.93601785918872e-12,1.45473749927362e-11,9.61909528002287e+32,NA,NA,NA,NA,NA
"291",NA,NA,NA,NA,NA,NA,NA,1.34503268384334e-13,1.54657093101759e-13,2.76707292155671e-11,9.08760414411387e-14,2.53742293320793e-12,8.60010796771428e-13,7.72250034769946e+29,3.17310757867416e-10,2.7167246301736e-11,NA,2.02577395148076e-09,1.27147834708925e-09,1.42183309451008e-11,4.09966458450089e+31,1.65319058287244e-09,1.0185732782052e-11,1.09319370235615e-11,NA,NA,NA,NA,NA,NA
"292",NA,NA,NA,NA,NA,NA,NA,1.34354877517624e-13,1.61156325390868e-13,2.55255937964028e-11,9.07196342294723e-14,2.77852584803043e-12,8.3517547641443e-13,8.24872273603257e+29,2.93872365968841e-10,2.2782165174487e-11,NA,2.18765523504972e-09,1.06446778614343e-09,1.49064576490611e-11,1.82721988018434e+31,2.21706986202849e-09,9.74676582000006e-12,1.17968266728512e-11,NA,NA,NA,NA,NA,NA
"293",NA,NA,NA,NA,NA,NA,NA,1.45508605644013e-13,1.61928796022736e-13,2.8763834654252e-11,8.80299073112928e-14,2.46560533335836e-12,8.28779185205905e-13,6.11584249097229e+29,3.19045538734058e-10,2.54085735901042e-11,NA,1.82762013502448e-09,1.21018780731755e-09,1.48110738143848e-11,2.82751310623158e+31,1.56051133574563e-09,1.04180650203101e-11,1.20128764070318e-11,NA,NA,NA,NA,NA,NA
"294",NA,NA,NA,NA,NA,NA,NA,1.30782094369315e-13,1.52320976809779e-13,2.76049156153193e-11,9.26571054092392e-14,2.47917188575149e-12,8.01736077643983e-13,5.29327145798329e+29,2.93666320718482e-10,2.43392603056863e-11,NA,1.93729373510889e-09,9.00695183216756e-10,1.34966356220042e-11,4.03339695446231e+31,1.73773941156085e-09,7.22611136838218e-12,1.17728931023395e-11,NA,NA,NA,NA,NA,NA
"295",NA,NA,NA,NA,NA,NA,NA,1.39785775013262e-13,1.52262602283132e-13,2.79234254849817e-11,8.98136750139353e-14,2.61026731947984e-12,7.9801672414593e-13,9.97169908359076e+29,2.90812313527747e-10,2.75308839327316e-11,NA,2.1010574245041e-09,1.00526840594417e-09,1.47085830964131e-11,5.23062009599167e+31,1.61822151076957e-09,9.82118107141679e-12,1.19627697968871e-11,NA,NA,NA,NA,NA,NA
"296",NA,NA,NA,NA,NA,NA,NA,1.35318136938908e-13,1.53807855769935e-13,2.97888182542506e-11,8.70758576333352e-14,2.61733660327882e-12,8.31985391317743e-13,8.04312168485438e+29,3.27140216136675e-10,2.50157508130289e-11,NA,2.13269464990057e-09,9.94883758863698e-10,1.55851307118685e-11,NA,1.90213487271081e-09,8.50281478795282e-12,1.26596529382318e-11,NA,NA,NA,NA,NA,NA
"297",NA,NA,NA,NA,NA,NA,NA,1.39416541442085e-13,1.57997182224359e-13,2.96817123161989e-11,8.68575395117365e-14,2.7861704434375e-12,8.55725574660625e-13,8.59734705130016e+29,2.89401952552925e-10,2.43374302791444e-11,NA,2.07289235652082e-09,1.06949653883629e-09,1.5139405712336e-11,NA,2.0766076438024e-09,1.03404812439287e-11,1.22567126654441e-11,NA,NA,NA,NA,NA,NA
"298",NA,NA,NA,NA,NA,NA,NA,1.41456397692908e-13,1.61584081327429e-13,2.92946672821247e-11,8.7049445576151e-14,2.71935093076053e-12,8.34093026582634e-13,6.5673747080154e+29,3.01694759874598e-10,2.61099987832984e-11,NA,1.91200016870431e-09,9.7628570560561e-10,1.58392314234019e-11,NA,1.61922581398598e-09,9.63873837452058e-12,1.39446588292091e-11,NA,NA,NA,NA,NA,NA
"299",NA,NA,NA,NA,NA,NA,NA,1.49612664969929e-13,1.56915043125799e-13,3.06256533128753e-11,8.28749362456194e-14,2.50781712701094e-12,8.06219549140824e-13,7.89630360961222e+29,2.92386441855174e-10,2.65564184579197e-11,NA,2.23516607393538e-09,1.01919109655081e-09,1.4304152242176e-11,NA,1.84367631786828e-09,7.74982879194074e-12,1.25930056315219e-11,NA,NA,NA,NA,NA,NA
"300",NA,NA,NA,NA,NA,NA,NA,1.47240278673306e-13,1.53503499721433e-13,3.06588071911548e-11,8.161974803746e-14,2.68138582744873e-12,8.64925255355315e-13,8.68507074528483e+29,2.71998899257983e-10,2.44911069692793e-11,NA,1.94715429994433e-09,1.10532754701773e-09,1.41213008156754e-11,NA,1.95328557872404e-09,7.53586773616326e-12,1.21303810349708e-11,NA,NA,NA,NA,NA,NA
"301",NA,NA,NA,NA,NA,NA,NA,1.56092092477492e-13,1.68104087622181e-13,2.97925927352097e-11,8.12349622318267e-14,2.73011648250186e-12,8.10400531574937e-13,5.14775815821706e+29,3.11638488592883e-10,2.57149486987685e-11,NA,1.66194935264772e-09,9.69893035169074e-10,1.36771908391118e-11,NA,2.28681177147367e-09,9.24807479325196e-12,1.29034504696951e-11,NA,NA,NA,NA,NA,NA
"302",NA,NA,NA,NA,NA,NA,NA,1.56973307156658e-13,1.58168863846277e-13,3.20858485975045e-11,8.14545578295239e-14,2.43242296133595e-12,8.60844365194222e-13,6.43352533063551e+29,2.90007425564644e-10,2.48655501684559e-11,NA,2.26513386143818e-09,1.02221398615189e-09,1.2665655671634e-11,NA,1.77484330988248e-09,8.20753696238627e-12,1.30935505365288e-11,NA,NA,NA,NA,NA,NA
"303",NA,NA,NA,NA,NA,NA,NA,1.54868557103695e-13,1.59088294242775e-13,3.02411050785548e-11,7.6303037023969e-14,2.55679685119445e-12,8.11923592750135e-13,1.02879221300975e+30,2.94813084092063e-10,2.34668475574042e-11,NA,2.27781695081026e-09,8.95261324578035e-10,1.40375301008354e-11,NA,2.24708898537733e-09,8.77594162845134e-12,1.35558094823862e-11,NA,NA,NA,NA,NA,NA
"304",NA,NA,NA,NA,NA,NA,NA,1.68201035626967e-13,1.56153712599753e-13,3.34370756260457e-11,8.09015860081237e-14,2.59477599519313e-12,8.37234678346567e-13,6.53114271437141e+29,2.96394749975465e-10,2.58094548155117e-11,NA,2.29727851888881e-09,9.46448697785976e-10,1.73294237500078e-11,NA,1.9205899072312e-09,8.16796790321272e-12,1.51591336409662e-11,NA,NA,NA,NA,NA,NA
"305",NA,NA,NA,NA,NA,NA,NA,1.66360984386316e-13,1.62859060262235e-13,3.51558748305906e-11,7.41641726658803e-14,2.48521922990297e-12,8.50597702917445e-13,8.79999521575212e+29,2.81165327562512e-10,2.67936925815952e-11,NA,2.34428865969423e-09,9.68267960920955e-10,1.5940321510505e-11,NA,NA,6.36009893655241e-12,1.2411421544375e-11,NA,NA,NA,NA,NA,NA
"306",NA,NA,NA,NA,NA,NA,NA,1.74931795016169e-13,1.62440504554503e-13,3.3267776690344e-11,7.03199488400259e-14,2.75073041918842e-12,7.93079700995342e-13,7.55390147604512e+29,2.76161709893359e-10,2.43743389023292e-11,NA,2.04458860130928e-09,1.01256467048352e-09,1.61119577198827e-11,NA,NA,7.78523695519326e-12,1.52425376751502e-11,NA,NA,NA,NA,NA,NA
"307",NA,NA,NA,NA,NA,NA,NA,1.88630899339119e-13,1.67684494867057e-13,3.25504736016206e-11,7.29573294099104e-14,2.62379119475536e-12,8.39811005201168e-13,8.4073272934611e+29,3.03417679210397e-10,2.6906199356404e-11,NA,1.8626434714257e-09,9.04163450434857e-10,1.55913971214398e-11,NA,NA,7.59168851839244e-12,1.13247626252247e-11,NA,NA,NA,NA,NA,NA
"308",NA,NA,NA,NA,NA,NA,NA,1.8114979477671e-13,1.58053496125557e-13,3.42821683689454e-11,7.09827011439133e-14,2.58913154140646e-12,9.13384734526805e-13,6.25921176555408e+29,3.00239076741093e-10,2.89999538304563e-11,NA,2.40128272458566e-09,1.08443314921357e-09,1.39666619976831e-11,NA,NA,8.22059415910593e-12,1.35125489193979e-11,NA,NA,NA,NA,NA,NA
"309",NA,NA,NA,NA,NA,NA,NA,1.90573392989754e-13,1.68372118807176e-13,3.2731536516753e-11,6.81987638064118e-14,2.55456165990888e-12,7.77130846361587e-13,9.60641749083793e+29,2.81133817342816e-10,2.6179303092091e-11,NA,1.76876086432016e-09,7.60694903217785e-10,1.70166900009596e-11,NA,NA,7.90973581194666e-12,1.02423029236079e-11,NA,NA,NA,NA,NA,NA
"310",NA,NA,NA,NA,NA,NA,NA,1.91900580293654e-13,1.80076564468924e-13,3.74190439130547e-11,6.85716876748039e-14,2.48648342385136e-12,8.80517382003027e-13,8.24004411366073e+29,2.78354348270352e-10,2.56916537588133e-11,NA,2.51105712947217e-09,8.68298491648209e-10,1.38817419318859e-11,NA,NA,7.83761114828734e-12,1.47060510390176e-11,NA,NA,NA,NA,NA,NA
"311",NA,NA,NA,NA,NA,NA,NA,1.99617402793583e-13,1.61182290598299e-13,3.31777005828992e-11,6.9076305948891e-14,2.73898408944138e-12,8.31198895119372e-13,7.49505031640935e+29,2.95905182671262e-10,2.44598879976517e-11,NA,1.89274949410195e-09,1.06659471764650e-09,1.60306679647494e-11,NA,NA,8.81406640526254e-12,1.40094989660623e-11,NA,NA,NA,NA,NA,NA
"312",NA,NA,NA,NA,NA,NA,NA,2.10416025870635e-13,1.82146177612355e-13,3.75947388075013e-11,7.16753324537303e-14,2.68522154000574e-12,8.18861272492993e-13,6.24399752161027e+29,2.64722804168346e-10,2.88362892146709e-11,NA,2.22498364320957e-09,9.67173665094072e-10,1.30806357895124e-11,NA,NA,8.33406835213284e-12,1.3402922822505e-11,NA,NA,NA,NA,NA,NA
"313",NA,NA,NA,NA,NA,NA,NA,2.1921011083877e-13,1.76908544359635e-13,3.71991378789644e-11,6.74619228411978e-14,2.721928959597e-12,8.15347551420448e-13,8.60023498742027e+29,3.1400764411398e-10,2.5934392980775e-11,NA,2.64052118103783e-09,1.1009304353765e-09,1.54942777386562e-11,NA,NA,8.65379684977955e-12,1.26965312203074e-11,NA,NA,NA,NA,NA,NA
"314",NA,NA,NA,NA,NA,NA,NA,2.19526639080029e-13,1.6725978131109e-13,3.83669368274917e-11,6.38581330771135e-14,2.705649176517e-12,7.96038707158215e-13,6.18597643012112e+29,2.70641840863985e-10,2.35872608128062e-11,NA,2.03877061185526e-09,7.98187743341505e-10,1.52782696294634e-11,NA,NA,NA,1.29194197988558e-11,NA,NA,NA,NA,NA,NA
"315",NA,NA,NA,NA,NA,NA,NA,2.29806455261764e-13,1.70274784621949e-13,3.6864538624235e-11,6.2766911783497e-14,2.61037541517084e-12,8.32341453396704e-13,7.86014151376035e+29,2.84076013473776e-10,2.68529145716599e-11,NA,1.97748218042527e-09,8.88781514419222e-10,1.40754983761704e-11,NA,NA,NA,1.40738433657986e-11,NA,NA,NA,NA,NA,NA
"316",NA,NA,NA,NA,NA,NA,NA,2.37040911654203e-13,1.69091573778918e-13,3.67715491648469e-11,6.05500401799857e-14,2.56901095982824e-12,8.15564963006747e-13,9.41370405630198e+29,2.69392808085496e-10,2.88312139696093e-11,NA,1.72595827503045e-09,8.30524248438113e-10,1.60373473411769e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,NA,NA,NA,NA,NA,2.31572766412194e-13,1.74357327907732e-13,3.88734092724922e-11,6.08307382265151e-14,2.66229453404607e-12,8.02728022132063e-13,6.72755168986071e+29,2.62469396388022e-10,2.62831179907786e-11,NA,1.76309599995917e-09,1.00522246334714e-09,1.54032708369139e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,NA,NA,NA,NA,NA,2.40332008758107e-13,1.75512040203066e-13,3.50993070917074e-11,5.6250401047226e-14,2.51624462251823e-12,7.80735539154757e-13,5.27399753675317e+29,2.92813613184733e-10,2.892917913871e-11,NA,2.28394085031302e-09,1.07962253876224e-09,1.49050781728969e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,NA,NA,NA,NA,NA,2.5060870816071e-13,1.67997211906894e-13,3.68980703985619e-11,5.77804905740441e-14,2.61515786692904e-12,8.29761294815215e-13,6.22237178955393e+29,2.825923301447e-10,2.78288968398072e-11,NA,2.02580519633954e-09,1.00447793368556e-09,1.42357268341648e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,NA,NA,NA,NA,NA,2.36549279093346e-13,1.77262548568933e-13,3.79574953341822e-11,5.52914062698576e-14,2.52190745457891e-12,8.95393532834773e-13,6.25066389196461e+29,2.76661502607439e-10,2.87719114696969e-11,NA,2.25759295809564e-09,9.12014794328913e-10,1.5911175357687e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,NA,NA,NA,NA,NA,2.75383284161845e-13,1.7981247254908e-13,4.0174083081179e-11,5.5230066550862e-14,2.48672477450943e-12,8.29595836014481e-13,7.23072616561103e+29,2.77670197756885e-10,2.83900809370642e-11,NA,2.88833225146882e-09,8.52948150172457e-10,1.69476832305721e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,NA,NA,NA,NA,NA,2.64950097040007e-13,1.86813233927466e-13,4.07678280931298e-11,5.2373709740202e-14,2.49251206150062e-12,8.62727833085253e-13,5.09682544741984e+29,2.64784321704384e-10,2.83522973884249e-11,NA,2.38686400217177e-09,7.85121115710962e-10,1.3606462075413e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,NA,NA,NA,NA,NA,2.68275490223355e-13,1.73490627008595e-13,3.99527722401882e-11,5.01807516076579e-14,2.46896991484577e-12,8.61988323512836e-13,5.44774163999645e+29,2.5972794649648e-10,2.64803529380927e-11,NA,2.13818425025043e-09,NA,1.53291313446285e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,NA,NA,NA,NA,NA,2.72076165774393e-13,1.79729464108311e-13,4.11663032242073e-11,5.13641327072854e-14,2.35320184158109e-12,8.67597526421439e-13,6.57921092084079e+29,2.82928323738064e-10,2.85644111612496e-11,NA,1.97952253331872e-09,NA,1.55398374930336e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,NA,NA,NA,NA,NA,2.73929274775437e-13,1.77636054956186e-13,4.32827419887985e-11,4.68668055354273e-14,2.4559268203289e-12,9.03140623275795e-13,6.48148880128352e+29,2.59440846036433e-10,2.62820002888928e-11,NA,2.06180277827547e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,NA,NA,NA,NA,NA,2.9781804618213e-13,1.8397014261824e-13,3.99092335760241e-11,4.69061561117892e-14,2.29262865733699e-12,8.35402523223192e-13,4.78116762978205e+29,2.66038828166407e-10,2.67514086107312e-11,NA,2.04101909224976e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,NA,NA,NA,NA,NA,2.9124908467981e-13,1.68904923833325e-13,3.91954111754382e-11,4.79001599540806e-14,2.57950572877438e-12,8.97215024526471e-13,8.7255660895624e+29,2.72807827425872e-10,2.7366973971243e-11,NA,2.35409223182442e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,NA,NA,NA,NA,NA,2.95850814434816e-13,1.79000751982504e-13,4.0855360725e-11,4.6365078613986e-14,2.47327136706748e-12,7.94351989614633e-13,6.07219842963517e+29,2.69835743974977e-10,2.85606222217823e-11,NA,1.93424784084034e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,NA,NA,NA,NA,NA,3.0770615731739e-13,1.77257144593411e-13,3.9875979273546e-11,4.45034344654249e-14,2.57267320466699e-12,8.69122709129303e-13,4.33204017580927e+29,2.55129620502357e-10,2.73142020966559e-11,NA,2.48056218952611e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,NA,NA,NA,NA,NA,3.04658668359151e-13,1.89210500976039e-13,3.94056733970204e-11,4.05663909248216e-14,2.51880320406457e-12,8.56890258400549e-13,6.28301876624742e+29,2.8222300508646e-10,2.77855261054914e-11,NA,1.97102273718649e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
